Data/Hora,"Lat, Long",Latitude,Longitude
27/04/2023 14:11:45,"-22.979242,-43.234513",-22.979242,-43.234513
27/04/2023 14:11:55,"-22.979200,-43.234509",-22.9792,-43.234509
27/04/2023 14:12:05,"-22.979102,-43.234496",-22.979102,-43.234496
27/04/2023 14:12:07,"-22.979073,-43.234490",-22.979073,-43.23449
27/04/2023 14:12:12,"-22.979009,-43.234488",-22.979009,-43.234488
27/04/2023 14:12:13,"-22.978988,-43.234478",-22.978988,-43.234478
27/04/2023 14:12:14,"-22.978969,-43.234472",-22.978969,-43.234472
27/04/2023 14:12:15,"-22.978948,-43.234468",-22.978948,-43.234468
27/04/2023 14:12:15,"-22.978948,-43.234468",-22.978948,-43.234468
27/04/2023 14:12:21,"-22.978852,-43.234461",-22.978852,-43.234461
27/04/2023 14:12:25,"-22.978840,-43.234452",-22.97884,-43.234452
27/04/2023 14:12:29,"-22.978805,-43.234435",-22.978805,-43.234435
27/04/2023 14:12:30,"-22.978785,-43.234423",-22.978785,-43.234423
27/04/2023 14:12:35,"-22.978747,-43.234379",-22.978747,-43.234379
27/04/2023 14:12:45,"-22.978684,-43.234306",-22.978684,-43.234306
27/04/2023 14:12:45,"-22.978684,-43.234306",-22.978684,-43.234306
27/04/2023 14:12:55,"-22.978599,-43.234276",-22.978599,-43.234276
27/04/2023 14:13:05,"-22.978559,-43.234205",-22.978559,-43.234205
27/04/2023 14:13:06,"-22.978569,-43.234184",-22.978569,-43.234184
27/04/2023 14:13:07,"-22.978575,-43.234166",-22.978575,-43.234166
27/04/2023 14:13:15,"-22.978605,-43.234081",-22.978605,-43.234081
27/04/2023 14:13:25,"-22.978602,-43.233990",-22.978602,-43.23399
27/04/2023 14:13:35,"-22.978564,-43.233917",-22.978564,-43.233917
27/04/2023 14:13:44,"-22.978519,-43.233862",-22.978519,-43.233862
27/04/2023 14:13:45,"-22.978503,-43.233851",-22.978503,-43.233851
27/04/2023 14:13:45,"-22.978503,-43.233851",-22.978503,-43.233851
27/04/2023 14:13:54,"-22.978434,-43.233813",-22.978434,-43.233813
27/04/2023 14:13:55,"-22.978418,-43.233802",-22.978418,-43.233802
27/04/2023 14:13:55,"-22.978418,-43.233802",-22.978418,-43.233802
27/04/2023 14:13:56,"-22.978404,-43.233792",-22.978404,-43.233792
27/04/2023 14:14:05,"-22.978377,-43.233740",-22.978377,-43.23374
27/04/2023 14:14:15,"-22.978357,-43.233703",-22.978357,-43.233703
27/04/2023 14:14:15,"-22.978357,-43.233703",-22.978357,-43.233703
27/04/2023 14:14:16,"-22.978346,-43.233691",-22.978346,-43.233691
27/04/2023 14:14:25,"-22.978305,-43.233602",-22.978305,-43.233602
27/04/2023 14:14:35,"-22.978256,-43.233541",-22.978256,-43.233541
27/04/2023 14:14:45,"-22.978251,-43.233524",-22.978251,-43.233524
27/04/2023 14:14:55,"-22.978254,-43.233544",-22.978254,-43.233544
27/04/2023 14:15:05,"-22.978222,-43.233551",-22.978222,-43.233551
27/04/2023 14:15:07,"-22.978211,-43.233531",-22.978211,-43.233531
27/04/2023 14:15:08,"-22.978203,-43.233517",-22.978203,-43.233517
27/04/2023 14:15:15,"-22.978229,-43.233454",-22.978229,-43.233454
27/04/2023 14:15:25,"-22.978178,-43.233356",-22.978178,-43.233356
27/04/2023 14:15:35,"-22.978164,-43.233302",-22.978164,-43.233302
27/04/2023 14:15:41,"-22.978206,-43.233255",-22.978206,-43.233255
27/04/2023 14:15:42,"-22.978224,-43.233252",-22.978224,-43.233252
27/04/2023 14:15:43,"-22.978244,-43.233246",-22.978244,-43.233246
27/04/2023 14:15:45,"-22.978264,-43.233229",-22.978264,-43.233229
27/04/2023 14:15:55,"-22.978343,-43.233209",-22.978343,-43.233209
27/04/2023 14:16:05,"-22.978388,-43.233173",-22.978388,-43.233173
27/04/2023 14:16:15,"-22.978410,-43.233064",-22.97841,-43.233064
27/04/2023 14:16:18,"-22.978441,-43.233038",-22.978441,-43.233038
27/04/2023 14:16:25,"-22.978506,-43.232984",-22.978506,-43.232984
27/04/2023 14:16:35,"-22.978561,-43.232914",-22.978561,-43.232914
27/04/2023 14:16:45,"-22.978637,-43.232889",-22.978637,-43.232889
27/04/2023 14:16:55,"-22.978684,-43.232851",-22.978684,-43.232851
27/04/2023 14:17:05,"-22.978693,-43.232815",-22.978693,-43.232815
27/04/2023 14:17:15,"-22.978734,-43.232829",-22.978734,-43.232829
27/04/2023 14:17:16,"-22.978746,-43.232828",-22.978746,-43.232828
27/04/2023 14:17:19,"-22.978763,-43.232850",-22.978763,-43.23285
27/04/2023 14:17:25,"-22.978768,-43.232866",-22.978768,-43.232866
27/04/2023 14:17:27,"-22.978765,-43.232837",-22.978765,-43.232837
27/04/2023 14:17:30,"-22.978769,-43.232792",-22.978769,-43.232792
27/04/2023 14:17:34,"-22.978758,-43.232737",-22.978758,-43.232737
27/04/2023 14:17:35,"-22.978757,-43.232712",-22.978757,-43.232712
27/04/2023 14:17:35,"-22.978757,-43.232712",-22.978757,-43.232712
27/04/2023 14:17:36,"-22.978762,-43.232686",-22.978762,-43.232686
27/04/2023 14:17:37,"-22.978781,-43.232661",-22.978781,-43.232661
27/04/2023 14:17:45,"-22.978826,-43.232579",-22.978826,-43.232579
27/04/2023 14:17:45,"-22.978826,-43.232579",-22.978826,-43.232579
27/04/2023 14:17:46,"-22.978814,-43.232550",-22.978814,-43.23255
27/04/2023 14:17:47,"-22.978815,-43.232501",-22.978815,-43.232501
27/04/2023 14:17:55,"-22.978736,-43.232360",-22.978736,-43.23236
27/04/2023 14:17:58,"-22.978754,-43.232346",-22.978754,-43.232346
27/04/2023 14:17:59,"-22.978775,-43.232341",-22.978775,-43.232341
27/04/2023 14:18:00,"-22.978800,-43.232340",-22.9788,-43.23234
27/04/2023 14:18:01,"-22.978820,-43.232337",-22.97882,-43.232337
27/04/2023 14:18:05,"-22.978826,-43.232279",-22.978826,-43.232279
27/04/2023 14:18:15,"-22.978728,-43.232225",-22.978728,-43.232225
27/04/2023 14:18:22,"-22.978785,-43.232149",-22.978785,-43.232149
27/04/2023 14:18:23,"-22.978811,-43.232143",-22.978811,-43.232143
27/04/2023 14:18:24,"-22.978843,-43.232135",-22.978843,-43.232135
27/04/2023 14:18:25,"-22.978868,-43.232124",-22.978868,-43.232124
27/04/2023 14:18:31,"-22.978953,-43.232057",-22.978953,-43.232057
27/04/2023 14:18:35,"-22.978816,-43.232135",-22.978816,-43.232135
27/04/2023 14:18:35,"-22.978816,-43.232135",-22.978816,-43.232135
27/04/2023 14:18:45,"-22.978386,-43.232326",-22.978386,-43.232326
27/04/2023 14:18:53,"-22.978320,-43.232420",-22.97832,-43.23242
27/04/2023 14:18:54,"-22.978284,-43.232438",-22.978284,-43.232438
27/04/2023 14:18:55,"-22.978253,-43.232454",-22.978253,-43.232454
27/04/2023 14:19:01,"-22.978337,-43.232397",-22.978337,-43.232397
27/04/2023 14:19:05,"-22.978530,-43.232293",-22.97853,-43.232293
27/04/2023 14:19:15,"-22.978605,-43.232257",-22.978605,-43.232257
27/04/2023 14:19:16,"-22.978615,-43.232250",-22.978615,-43.23225
27/04/2023 14:19:17,"-22.978631,-43.232241",-22.978631,-43.232241
27/04/2023 14:19:24,"-22.978642,-43.232225",-22.978642,-43.232225
27/04/2023 14:19:25,"-22.978657,-43.232226",-22.978657,-43.232226
27/04/2023 14:19:25,"-22.978657,-43.232226",-22.978657,-43.232226
27/04/2023 14:19:31,"-22.978645,-43.232258",-22.978645,-43.232258
27/04/2023 14:19:32,"-22.978622,-43.232278",-22.978622,-43.232278
27/04/2023 14:19:33,"-22.978565,-43.232315",-22.978565,-43.232315
27/04/2023 14:19:35,"-22.978515,-43.232335",-22.978515,-43.232335
27/04/2023 14:19:45,"-22.978666,-43.232314",-22.978666,-43.232314
27/04/2023 14:19:55,"-22.978921,-43.232472",-22.978921,-43.232472
27/04/2023 14:20:06,"-22.979333,-43.232654",-22.979333,-43.232654
27/04/2023 14:20:16,"-22.979143,-43.232098",-22.979143,-43.232098
27/04/2023 14:20:26,"-22.979041,-43.231975",-22.979041,-43.231975
27/04/2023 14:20:33,"-22.978979,-43.231935",-22.978979,-43.231935
27/04/2023 14:20:34,"-22.978950,-43.231948",-22.97895,-43.231948
27/04/2023 14:20:35,"-22.978921,-43.231957",-22.978921,-43.231957
27/04/2023 14:20:36,"-22.978843,-43.231997",-22.978843,-43.231997
27/04/2023 14:20:46,"-22.978477,-43.232146",-22.978477,-43.232146
27/04/2023 14:20:56,"-22.978322,-43.232129",-22.978322,-43.232129
27/04/2023 14:21:06,"-22.978213,-43.232171",-22.978213,-43.232171
27/04/2023 14:21:16,"-22.978152,-43.232210",-22.978152,-43.23221
27/04/2023 14:21:26,"-22.978099,-43.232206",-22.978099,-43.232206
27/04/2023 14:21:28,"-22.978077,-43.232204",-22.978077,-43.232204
27/04/2023 14:21:36,"-22.978024,-43.232235",-22.978024,-43.232235
27/04/2023 14:21:38,"-22.977998,-43.232237",-22.977998,-43.232237
27/04/2023 14:21:46,"-22.977965,-43.232185",-22.977965,-43.232185
27/04/2023 14:21:51,"-22.977923,-43.232162",-22.977923,-43.232162
27/04/2023 14:21:56,"-22.977869,-43.232144",-22.977869,-43.232144
27/04/2023 14:22:04,"-22.977810,-43.232074",-22.97781,-43.232074
27/04/2023 14:22:05,"-22.977810,-43.232053",-22.97781,-43.232053
27/04/2023 14:22:06,"-22.977814,-43.232040",-22.977814,-43.23204
27/04/2023 14:22:16,"-22.977854,-43.231944",-22.977854,-43.231944
27/04/2023 14:22:19,"-22.977867,-43.231907",-22.977867,-43.231907
27/04/2023 14:22:26,"-22.977890,-43.231896",-22.97789,-43.231896
27/04/2023 14:22:27,"-22.977875,-43.231887",-22.977875,-43.231887
27/04/2023 14:22:28,"-22.977858,-43.231883",-22.977858,-43.231883
27/04/2023 14:22:36,"-22.977776,-43.231922",-22.977776,-43.231922
27/04/2023 14:22:36,"-22.977776,-43.231922",-22.977776,-43.231922
27/04/2023 14:22:43,"-22.977748,-43.231966",-22.977748,-43.231966
27/04/2023 14:22:46,"-22.977849,-43.231974",-22.977849,-43.231974
27/04/2023 14:22:55,"-22.977944,-43.231934",-22.977944,-43.231934
27/04/2023 14:22:56,"-22.977916,-43.231945",-22.977916,-43.231945
27/04/2023 14:22:56,"-22.977916,-43.231945",-22.977916,-43.231945
27/04/2023 14:22:57,"-22.977882,-43.231946",-22.977882,-43.231946
27/04/2023 14:23:46,"-22.980211,-43.234942",-22.980211,-43.234942
27/04/2023 14:27:12,"-22.977313,-43.231963",-22.977313,-43.231963
27/04/2023 14:27:22,"-22.977476,-43.231859",-22.977476,-43.231859
27/04/2023 14:27:32,"-22.977504,-43.231827",-22.977504,-43.231827
27/04/2023 14:27:34,"-22.977510,-43.231803",-22.97751,-43.231803
27/04/2023 14:27:35,"-22.977516,-43.231785",-22.977516,-43.231785
27/04/2023 14:27:42,"-22.977550,-43.231775",-22.97755,-43.231775
27/04/2023 14:27:47,"-22.977563,-43.231744",-22.977563,-43.231744
27/04/2023 14:27:48,"-22.977569,-43.231727",-22.977569,-43.231727
27/04/2023 14:27:50,"-22.977575,-43.231700",-22.977575,-43.2317
27/04/2023 14:27:51,"-22.977581,-43.231674",-22.977581,-43.231674
27/04/2023 14:27:52,"-22.977591,-43.231659",-22.977591,-43.231659
27/04/2023 14:27:52,"-22.977591,-43.231659",-22.977591,-43.231659
27/04/2023 14:27:53,"-22.977602,-43.231642",-22.977602,-43.231642
27/04/2023 14:28:00,"-22.977632,-43.231566",-22.977632,-43.231566
27/04/2023 14:28:01,"-22.977646,-43.231555",-22.977646,-43.231555
27/04/2023 14:28:02,"-22.977655,-43.231539",-22.977655,-43.231539
27/04/2023 14:28:02,"-22.977655,-43.231539",-22.977655,-43.231539
27/04/2023 14:28:09,"-22.977631,-43.231581",-22.977631,-43.231581
27/04/2023 14:28:10,"-22.977620,-43.231594",-22.97762,-43.231594
27/04/2023 14:28:11,"-22.977611,-43.231607",-22.977611,-43.231607
27/04/2023 14:28:12,"-22.977604,-43.231617",-22.977604,-43.231617
27/04/2023 14:28:21,"-22.977552,-43.231726",-22.977552,-43.231726
27/04/2023 14:28:22,"-22.977546,-43.231742",-22.977546,-43.231742
27/04/2023 14:28:32,"-22.977570,-43.231749",-22.97757,-43.231749
27/04/2023 14:28:35,"-22.977585,-43.231731",-22.977585,-43.231731
27/04/2023 14:28:36,"-22.977594,-43.231718",-22.977594,-43.231718
27/04/2023 14:28:42,"-22.977566,-43.231709",-22.977566,-43.231709
27/04/2023 14:28:51,"-22.977585,-43.231703",-22.977585,-43.231703
27/04/2023 14:28:52,"-22.977576,-43.231690",-22.977576,-43.23169
27/04/2023 14:28:52,"-22.977576,-43.231690",-22.977576,-43.23169
27/04/2023 14:28:55,"-22.977568,-43.231656",-22.977568,-43.231656
27/04/2023 14:28:56,"-22.977580,-43.231636",-22.97758,-43.231636
27/04/2023 14:28:57,"-22.977595,-43.231615",-22.977595,-43.231615
27/04/2023 14:28:58,"-22.977609,-43.231593",-22.977609,-43.231593
27/04/2023 14:29:28,"-22.977939,-43.231778",-22.977939,-43.231778
27/04/2023 14:29:43,"-22.977941,-43.231815",-22.977941,-43.231815
27/04/2023 14:29:53,"-22.977942,-43.231809",-22.977942,-43.231809
27/04/2023 14:30:03,"-22.977935,-43.231798",-22.977935,-43.231798
27/04/2023 14:30:13,"-22.977930,-43.231791",-22.97793,-43.231791
27/04/2023 14:30:23,"-22.977936,-43.231806",-22.977936,-43.231806
27/04/2023 14:30:33,"-22.977936,-43.231797",-22.977936,-43.231797
27/04/2023 14:30:43,"-22.977933,-43.231782",-22.977933,-43.231782
27/04/2023 14:30:48,"-22.977948,-43.231834",-22.977948,-43.231834
27/04/2023 14:30:53,"-22.977934,-43.231794",-22.977934,-43.231794
27/04/2023 14:31:03,"-22.977933,-43.231801",-22.977933,-43.231801
27/04/2023 14:31:13,"-22.977935,-43.231794",-22.977935,-43.231794
27/04/2023 14:31:23,"-22.977937,-43.231796",-22.977937,-43.231796
27/04/2023 14:31:33,"-22.977931,-43.231797",-22.977931,-43.231797
27/04/2023 14:31:43,"-22.977935,-43.231799",-22.977935,-43.231799
27/04/2023 14:31:53,"-22.977934,-43.231806",-22.977934,-43.231806
27/04/2023 14:32:03,"-22.977938,-43.231804",-22.977938,-43.231804
27/04/2023 14:32:13,"-22.977939,-43.231805",-22.977939,-43.231805
27/04/2023 14:32:23,"-22.977937,-43.231800",-22.977937,-43.2318
27/04/2023 14:32:33,"-22.977933,-43.231793",-22.977933,-43.231793
27/04/2023 14:32:43,"-22.977929,-43.231799",-22.977929,-43.231799
27/04/2023 14:32:53,"-22.977945,-43.231789",-22.977945,-43.231789
27/04/2023 14:33:03,"-22.977939,-43.231811",-22.977939,-43.231811
27/04/2023 14:33:13,"-22.977937,-43.231794",-22.977937,-43.231794
27/04/2023 14:33:23,"-22.977942,-43.231809",-22.977942,-43.231809
27/04/2023 14:33:33,"-22.977942,-43.231797",-22.977942,-43.231797
27/04/2023 14:33:43,"-22.977943,-43.231810",-22.977943,-43.23181
27/04/2023 14:33:53,"-22.977944,-43.231804",-22.977944,-43.231804
27/04/2023 14:34:04,"-22.977944,-43.231803",-22.977944,-43.231803
27/04/2023 14:34:13,"-22.977932,-43.231800",-22.977932,-43.2318
27/04/2023 14:34:23,"-22.977938,-43.231805",-22.977938,-43.231805
27/04/2023 14:34:34,"-22.977933,-43.231805",-22.977933,-43.231805
27/04/2023 14:34:44,"-22.977936,-43.231810",-22.977936,-43.23181
27/04/2023 14:34:54,"-22.977943,-43.231805",-22.977943,-43.231805
27/04/2023 14:35:04,"-22.977942,-43.231801",-22.977942,-43.231801
27/04/2023 14:35:14,"-22.977932,-43.231814",-22.977932,-43.231814
27/04/2023 14:35:24,"-22.977944,-43.231806",-22.977944,-43.231806
27/04/2023 14:35:34,"-22.977944,-43.231813",-22.977944,-43.231813
27/04/2023 14:35:44,"-22.977941,-43.231808",-22.977941,-43.231808
27/04/2023 14:35:54,"-22.977947,-43.231811",-22.977947,-43.231811
27/04/2023 14:36:04,"-22.977953,-43.231807",-22.977953,-43.231807
27/04/2023 14:36:14,"-22.977936,-43.231806",-22.977936,-43.231806
27/04/2023 14:36:24,"-22.977943,-43.231807",-22.977943,-43.231807
27/04/2023 14:36:34,"-22.977939,-43.231795",-22.977939,-43.231795
27/04/2023 14:36:44,"-22.977938,-43.231820",-22.977938,-43.23182
27/04/2023 14:36:54,"-22.977924,-43.231820",-22.977924,-43.23182
27/04/2023 14:37:04,"-22.977938,-43.231815",-22.977938,-43.231815
27/04/2023 14:37:14,"-22.977917,-43.231790",-22.977917,-43.23179
27/04/2023 14:37:24,"-22.977936,-43.231816",-22.977936,-43.231816
27/04/2023 14:37:34,"-22.977944,-43.231809",-22.977944,-43.231809
27/04/2023 14:37:44,"-22.977938,-43.231801",-22.977938,-43.231801
27/04/2023 14:37:54,"-22.977936,-43.231804",-22.977936,-43.231804
27/04/2023 14:38:04,"-22.977943,-43.231812",-22.977943,-43.231812
27/04/2023 14:38:14,"-22.977935,-43.231806",-22.977935,-43.231806
27/04/2023 14:38:24,"-22.977926,-43.231818",-22.977926,-43.231818
27/04/2023 14:38:34,"-22.977934,-43.231814",-22.977934,-43.231814
27/04/2023 14:38:44,"-22.977946,-43.231813",-22.977946,-43.231813
27/04/2023 14:38:54,"-22.977938,-43.231811",-22.977938,-43.231811
27/04/2023 14:39:04,"-22.977943,-43.231814",-22.977943,-43.231814
27/04/2023 14:39:14,"-22.977945,-43.231814",-22.977945,-43.231814
27/04/2023 14:39:24,"-22.977944,-43.231820",-22.977944,-43.23182
27/04/2023 14:39:34,"-22.977940,-43.231824",-22.97794,-43.231824
27/04/2023 14:39:44,"-22.977953,-43.231814",-22.977953,-43.231814
27/04/2023 14:39:54,"-22.977942,-43.231813",-22.977942,-43.231813
27/04/2023 14:40:04,"-22.977943,-43.231808",-22.977943,-43.231808
27/04/2023 14:40:14,"-22.977944,-43.231809",-22.977944,-43.231809
27/04/2023 14:40:24,"-22.977943,-43.231817",-22.977943,-43.231817
27/04/2023 14:40:34,"-22.977815,-43.231695",-22.977815,-43.231695
27/04/2023 14:40:34,"-22.977815,-43.231695",-22.977815,-43.231695
27/04/2023 14:40:39,"-22.977940,-43.231807",-22.97794,-43.231807
27/04/2023 14:40:44,"-22.977950,-43.231808",-22.97795,-43.231808
27/04/2023 14:40:54,"-22.977948,-43.231806",-22.977948,-43.231806
27/04/2023 14:41:04,"-22.977946,-43.231811",-22.977946,-43.231811
27/04/2023 14:41:14,"-22.977946,-43.231808",-22.977946,-43.231808
27/04/2023 14:41:24,"-22.977934,-43.231812",-22.977934,-43.231812
27/04/2023 14:41:35,"-22.977940,-43.231811",-22.97794,-43.231811
27/04/2023 14:41:45,"-22.977951,-43.231819",-22.977951,-43.231819
27/04/2023 14:41:55,"-22.977943,-43.231814",-22.977943,-43.231814
27/04/2023 14:42:05,"-22.977947,-43.231810",-22.977947,-43.23181
27/04/2023 14:42:15,"-22.977941,-43.231816",-22.977941,-43.231816
27/04/2023 14:42:25,"-22.977946,-43.231808",-22.977946,-43.231808
27/04/2023 14:42:36,"-22.977949,-43.231824",-22.977949,-43.231824
27/04/2023 14:42:48,"-22.977954,-43.231823",-22.977954,-43.231823
27/04/2023 14:43:02,"-22.977953,-43.231830",-22.977953,-43.23183
27/04/2023 14:43:12,"-22.977950,-43.231825",-22.97795,-43.231825
27/04/2023 14:43:22,"-22.977951,-43.231828",-22.977951,-43.231828
27/04/2023 14:43:32,"-22.977948,-43.231819",-22.977948,-43.231819
27/04/2023 14:43:43,"-22.977941,-43.231812",-22.977941,-43.231812
27/04/2023 14:43:53,"-22.977941,-43.231810",-22.977941,-43.23181
27/04/2023 14:44:03,"-22.977950,-43.231814",-22.97795,-43.231814
27/04/2023 14:44:13,"-22.977950,-43.231821",-22.97795,-43.231821
27/04/2023 14:44:23,"-22.977948,-43.231817",-22.977948,-43.231817
27/04/2023 14:44:33,"-22.977947,-43.231822",-22.977947,-43.231822
27/04/2023 14:44:43,"-22.977951,-43.231817",-22.977951,-43.231817
27/04/2023 14:44:53,"-22.977950,-43.231816",-22.97795,-43.231816
27/04/2023 14:45:03,"-22.977946,-43.231811",-22.977946,-43.231811
27/04/2023 14:45:13,"-22.977944,-43.231811",-22.977944,-43.231811
27/04/2023 14:45:23,"-22.977946,-43.231821",-22.977946,-43.231821
27/04/2023 14:45:33,"-22.977947,-43.231824",-22.977947,-43.231824
27/04/2023 14:45:43,"-22.977947,-43.231819",-22.977947,-43.231819
27/04/2023 14:45:53,"-22.977945,-43.231816",-22.977945,-43.231816
